NM_SERVICE_DEF,NM_NAME,B_REQUIRED,N_PROP_TYPE,NM_SPACE,NM_ENUM
metratech.com/Disc_UDRecurringCharge,_currency,Y,0,,
metratech.com/Disc_UDRecurringCharge,udrc_svc_amt,Y,7,,
metratech.com/Disc_UDRecurringCharge,udrc_bu_svc_amt,Y,7,,
metratech.com/Disc_UDRecurringCharge,udrc_discountable,N,9,,
metratech.com/Disc_UDRecurringCharge,gbl_curr,Y,0,,
metratech.com/Disc_UDRecurringCharge,bu_curr,Y,0,,
metratech.com/Disc_UDRecurringCharge,disc_pi_template_name,N,0,,
metratech.com/Disc_UDRecurringCharge,udrc_gbl_svc_amt,Y,7,,
metratech.com/Disc_UDRecurringCharge,udrc_div_amt,Y,7,,
metratech.com/Disc_UDRecurringCharge,_accountpricelist,N,2,,
metratech.com/Disc_UDRecurringCharge,div_curr,Y,0,,
metratech.com/Disc_UDRecurringCharge,_timezoneid,N,8,Global,TimeZoneID
metratech.com/Disc_UDRecurringCharge,related_id_sess,Y,11,,
metratech.com/Disc_UDRecurringCharge,_accountid,Y,2,,
metratech.com/Disc_UDRecurringCharge,udrc_gbl_amt,Y,7,,
intercall.com/InterCallVertex,Ic_RunId,N,7,,
intercall.com/InterCallVertex,Ic_Nexus,N,0,,
intercall.com/InterCallVertex,Ic_Group_Id,Y,7,,
intercall.com/InterCallVertex,Ic_Dt_Crt,N,0,,
intercall.com/InterCallVertex,Ic_Count,N,7,,
intercall.com/InterCallVertex,Ic_Status,N,0,,
metratech.com/LateFee,InvoiceId,Y,2,,
metratech.com/LateFee,DFPAmount,Y,7,,
metratech.com/LateFee,num_days,Y,2,,
metratech.com/LateFee,DFP_Id,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,routingnumber,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,state,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,retaincardinfo,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,zip,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,authreceived,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,reserved2,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,address,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,city,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,confirmrequested,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,reserved1,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,bankaccountnum_,Y,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,retryonfailure,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,email,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,testsession,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,billearly,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,bankname,Y,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,customername,Y,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,_AccountID,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,bankaccounttype,Y,8,metratech.com/paymentserver,bankaccounttype
metratech.com/ps_ach_addaccountandpaymentmethod,country,N,0,,
metratech.com/ps_ach_addaccountandpaymentmethod,numberretries,Y,2,,
metratech.com/ps_ach_addaccountandpaymentmethod,delay,Y,2,,
metratech.com/ps_ach_addpaymentmethod,address,N,0,,
metratech.com/ps_ach_addpaymentmethod,bankaccountnum_,Y,0,,
metratech.com/ps_ach_addpaymentmethod,reserved2,N,0,,
metratech.com/ps_ach_addpaymentmethod,bankname,Y,0,,
metratech.com/ps_ach_addpaymentmethod,customername,Y,0,,
metratech.com/ps_ach_addpaymentmethod,city,N,0,,
metratech.com/ps_ach_addpaymentmethod,authreceived,Y,2,,
metratech.com/ps_ach_addpaymentmethod,_AccountID,Y,2,,
metratech.com/ps_ach_addpaymentmethod,zip,N,0,,
metratech.com/ps_ach_addpaymentmethod,state,N,0,,
metratech.com/ps_ach_addpaymentmethod,country,N,0,,
metratech.com/ps_ach_addpaymentmethod,testsession,Y,2,,
metratech.com/ps_ach_addpaymentmethod,routingnumber,N,0,,
metratech.com/ps_ach_addpaymentmethod,reserved1,N,0,,
metratech.com/ps_ach_addpaymentmethod,bankaccounttype,Y,8,metratech.com/paymentserver,BankAccountType
metratech.com/ps_ach_credit,lastfourdigits,N,0,,
metratech.com/ps_ach_credit,reason,N,0,,
metratech.com/ps_ach_credit,description4,N,0,,
metratech.com/ps_ach_credit,taxamount,N,7,,
metratech.com/ps_ach_credit,referenceid,N,0,,
metratech.com/ps_ach_credit,description1,N,0,,
metratech.com/ps_ach_credit,csrid,N,0,,
metratech.com/ps_ach_credit,description3,N,0,,
metratech.com/ps_ach_credit,routingnumber,N,0,,
metratech.com/ps_ach_credit,description2,N,0,,
metratech.com/ps_ach_credit,_Amount,Y,7,,
metratech.com/ps_ach_credit,purchaseid,N,0,,
metratech.com/ps_ach_credit,transactionid,N,0,,
metratech.com/ps_ach_credit,testsession,Y,2,,
metratech.com/ps_ach_credit,_Currency,Y,0,,
metratech.com/ps_ach_credit,_AccountID,Y,2,,
metratech.com/ps_ach_credit,bankaccounttype,N,8,metratech.com/paymentserver,bankaccounttype
metratech.com/ps_ach_debit,lastfourdigits,N,0,,
metratech.com/ps_ach_debit,reason,N,0,,
metratech.com/ps_ach_debit,description4,N,0,,
metratech.com/ps_ach_debit,taxamount,N,7,,
metratech.com/ps_ach_debit,referenceid,N,0,,
metratech.com/ps_ach_debit,description1,N,0,,
metratech.com/ps_ach_debit,csrid,N,0,,
metratech.com/ps_ach_debit,description3,N,0,,
metratech.com/ps_ach_debit,routingnumber,N,0,,
metratech.com/ps_ach_debit,description2,N,0,,
metratech.com/ps_cc_validatecardwithoutaccount,customername,Y,0,,
metratech.com/ps_ec_credit,lastfourdigits,N,0,,
metratech.com/ps_ec_credit,reason,N,0,,
metratech.com/ps_ec_credit,description4,N,0,,
metratech.com/ps_ec_credit,taxamount,N,7,,
metratech.com/ps_ec_credit,referenceid,N,0,,
metratech.com/ps_ec_credit,description1,N,0,,
metratech.com/ps_ec_credit,csrid,N,0,,
metratech.com/ps_ec_credit,description3,N,0,,
metratech.com/ps_ec_credit,routingnumber,N,0,,
metratech.com/ps_ec_credit,description2,N,0,,
metratech.com/ps_ec_credit,_Amount,Y,7,,
metratech.com/ps_ec_credit,purchaseid,N,0,,
metratech.com/ps_ec_credit,transactionid,N,0,,
metratech.com/ps_ec_credit,testsession,Y,2,,
metratech.com/ps_ec_credit,MerchantId,Y,2,,
metratech.com/ps_ec_credit,IDtoken,N,0,,
metratech.com/ps_ec_credit,_Currency,N,0,,
metratech.com/ps_ec_credit,_AccountID,Y,2,,
metratech.com/ps_ec_credit,bankaccounttype,N,8,metratech.com/paymentserver,bankaccounttype
metratech.com/ps_ec_debit,lastfourdigits,N,0,,
metratech.com/ps_ec_debit,reason,N,0,,
metratech.com/ps_ec_debit,description4,N,0,,
metratech.com/ps_ec_debit,taxamount,N,7,,
metratech.com/ps_ec_debit,referenceid,N,0,,
metratech.com/ps_ec_debit,description1,N,0,,
metratech.com/ps_ec_debit,csrid,N,0,,
metratech.com/ps_ec_debit,description3,N,0,,
metratech.com/ps_ec_debit,routingnumber,N,0,,
metratech.com/ps_ec_debit,description2,N,0,,
metratech.com/ps_ec_debit,_Amount,Y,7,,
metratech.com/ps_ec_debit,purchaseid,N,0,,
metratech.com/ps_ec_debit,transactionid,N,0,,
metratech.com/ps_ec_debit,testsession,Y,2,,
metratech.com/ps_ec_debit,MerchantId,Y,2,,
metratech.com/ps_ec_debit,IDtoken,N,0,,
metratech.com/ps_ec_debit,_Currency,N,0,,
metratech.com/ps_ec_debit,_AccountID,Y,2,,
metratech.com/ps_ec_debit,bankaccounttype,N,8,metratech.com/paymentserver,bankaccounttype
metratech.com/ps_InterCall_ach,lastfourdigits,Y,0,,
metratech.com/ps_InterCall_ach,Currency,Y,0,,
metratech.com/ps_InterCall_ach,BankSortCode,Y,0,,
metratech.com/ps_InterCall_ach,_AccountID,Y,2,,
metratech.com/ps_InterCall_ach,_Amount,Y,7,,
metratech.com/ps_InterCall_cc_postauth,state,N,0,,
metratech.com/ps_InterCall_cc_postauth,CreditCardType,Y,8,metratech.com/paymentserver,CreditCardType
metratech.com/ps_InterCall_cc_postauth,IssuerNumber,N,0,,
metratech.com/ps_InterCall_cc_postauth,CreditCardNumber_,Y,0,,
metratech.com/ps_InterCall_cc_postauth,CreditCardName,N,0,,
metratech.com/ps_InterCall_cc_postauth,IDtoken,N,0,,
metratech.com/ps_InterCall_cc_postauth,Currency,N,0,,
metratech.com/ps_InterCall_cc_postauth,city,N,0,,
metratech.com/ps_InterCall_cc_postauth,InvoiceNumber,N,0,,
metratech.com/ps_InterCall_cc_postauth,address,N,0,,
metratech.com/ps_InterCall_cc_postauth,zip,N,0,,
metratech.com/ps_InterCall_cc_postauth,CCInfoLevel,N,0,,
metratech.com/ps_InterCall_cc_postauth,CreditCardExpiration,Y,0,,
metratech.com/ps_InterCall_cc_postauth,MerchantId,Y,2,,
metratech.com/ps_InterCall_cc_postauth,StartDate,N,0,,
metratech.com/ps_InterCall_cc_postauth,PaymentAmount,Y,7,,
metratech.com/ps_InterCall_cc_postauth,_AccountID,Y,2,,
metratech.com/ps_InterCall_cc_postauth,country,N,0,,
metratech.com/ps_paymentscheduler,originalintervalid,Y,2,,
metratech.com/ps_paymentscheduler,_Currency,N,0,,
metratech.com/ps_paymentscheduler,_AccountID,Y,2,,
metratech.com/ps_paymentscheduler,_Amount,Y,7,,
metratech.com/ps_periodicallysubmittransactions,paymentservicetransactionid,N,0,,
metratech.com/ps_retrievetransactionstatus,paymentservicetransactionid,N,0,,
metratech.com/ps_ReversePayments,pendingapprovalenum,Y,8,metratech.com/paymentserver,PaymentStatus
metratech.com/ps_ReversePayments,_AccountID,Y,2,,
metratech.com/ps_ReversePayments,status,N,2,,
metratech.com/ps_updateaccount,email,N,0,,
metratech.com/ps_updateaccount,billearly,Y,2,,
metratech.com/ps_updateaccount,testsession,Y,2,,
metratech.com/ps_updateaccount,delay,Y,2,,
metratech.com/ps_updateaccount,retryonfailure,Y,2,,
metratech.com/ps_updateaccount,retaincardinfo,Y,2,,
metratech.com/ps_updateaccount,_AccountID,Y,2,,
metratech.com/ps_updateaccount,numberretries,Y,2,,
metratech.com/ps_updateaccount,confirmrequested,Y,2,,
metratech.com/ps_updschpaymentconfirm,username,N,0,,
metratech.com/ps_updschpaymentconfirm,_AccountID,Y,2,,
metratech.com/ps_updschpaymentconfirm,_Amount,N,7,,
metratech.com/ps_updschpaymentconfirm,description,N,0,,
metratech.com/ps_updschpaymentstatus,paymentservicetransactionid,Y,0,,
metratech.com/ps_updschpaymentstatus,_AccountID,Y,2,,
metratech.com/ps_updschpaymentstatus,status,Y,8,metratech.com/paymentserver,paymentstatus
metratech.com/ps_WritePV_CC_Transactions,trmerchantid,N,0,,
metratech.com/ps_WritePV_CC_Transactions,tramount,N,7,,
metratech.com/ps_WritePV_CC_Transactions,lastfourdigits,Y,0,,
metratech.com/ps_WritePV_CC_Transactions,originalaccountid,Y,2,,
metratech.com/ps_WritePV_CC_Transactions,avsrespcode,N,0,,
metratech.com/ps_WritePV_CC_Transactions,retcode,Y,2,,
metratech.com/ps_WritePV_CC_Transactions,CCInfoLevel,N,0,,
metratech.com/ps_WritePV_CC_Transactions,creditcardtype,Y,8,metratech.com/paymentserver,creditcardtype
metratech.com/ps_WritePV_CC_Transactions,authorizationcode,N,0,,
metratech.com/ps_WritePV_CC_Transactions,paymentservicetransactionid,N,0,,
metratech.com/ps_WritePV_CC_Transactions,IDtoken,N,0,,
metratech.com/ps_WritePV_CC_Transactions,transactionid,N,0,,
metratech.com/ps_WritePV_CC_Transactions,originalid,N,0,,
metratech.com/ps_WritePV_CC_Transactions,respstring,Y,0,,
metratech.com/ps_WritePV_CC_Transactions,csrid,N,0,,
metratech.com/ps_WritePV_CC_Transactions,reason,N,0,,
metratech.com/Owner,AccessCode,N,0, , 
metratech.com/InvoiceInfo,mcreditdetails,N,9,,
metratech.com/InvoiceInfo,icreditdetails,N,9,,
metratech.com/Comm_UDRecurringCharge,gbl_curr,N,0,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_ws_gbl_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_rtl_bu_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,udrc_rtl_bu_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,udrc_ws_gbl_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,div_curr,N,0,,
metratech.com/Comm_UDRecurringCharge,udrc_rtl_gbl_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,rtl_id_payee,Y,2,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_ws_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,_usagecycleid,N,2,,
metratech.com/Comm_UDRecurringCharge,txn_date,N,3,,
metratech.com/Comm_UDRecurringCharge,related_retail_id_adj,Y,11,,
metratech.com/Comm_UDRecurringCharge,related_ws_id_disc,Y,11,,
metratech.com/Comm_UDRecurringCharge,bu_curr,N,0,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_ws_div_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,related_retail_id_disc,Y,11,,
metratech.com/Comm_UDRecurringCharge,udrc_ws_div_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,_accountpricelist,N,2,,
metratech.com/Comm_UDRecurringCharge,udrc_rtl_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_rtl_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,related_ws_id_sess,Y,11,,
metratech.com/Comm_UDRecurringCharge,_timezoneid,N,8,Global,TimeZoneID
metratech.com/Comm_UDRecurringCharge,udrc_rtl_div_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,udrc_ws_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,_accountid,Y,2,,
metratech.com/Comm_UDRecurringCharge,feature_code_str,N,0,,
metratech.com/Comm_UDRecurringCharge,udrc_ws_bu_amt,Y,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_ws_bu_amt,Y,7,,
metratech.com/InvoiceInfo,USFContactEmail,N,0, , 
metratech.com/InvoiceInfo,USF499FilerID,N,0, , 
metratech.com/Company,WillPayFraud,N,2, , 
intercall.com/Comm_AccountFeature,related_ws_id_adj,Y,11,,
intercall.com/Comm_AccountFeature,_payingaccount,Y,2,,
intercall.com/Comm_AccountFeature,feature_svc_rtl_amt,Y,7,,
intercall.com/Comm_AccountFeature,feature_ws_div_amt,Y,7,,
intercall.com/Comm_AccountFeature,related_retail_id_sess,Y,11,,
intercall.com/Comm_AccountFeature,feature_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_AccountFeature,feature_rtl_gbl_amt,Y,7,,
intercall.com/Comm_AccountFeature,feature_svc_ws_amt,Y,7,,
intercall.com/Comm_AccountFeature,feature_rtl_bu_amt,Y,7,,
intercall.com/Comm_AccountFeature,txn_date,N,3,,
intercall.com/Comm_AccountFeature,feature_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_AccountFeature,feature_ws_bu_amt,Y,7,,
intercall.com/Comm_AccountFeature,div_curr,N,0,,
intercall.com/Comm_AccountFeature,feature_ws_gbl_amt,Y,7,,
intercall.com/Comm_AccountFeature,rtl_id_payee,Y,2,,
intercall.com/Comm_AccountFeature,feature_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_AccountFeature,_usagecycleid,N,2,,
intercall.com/Comm_AccountFeature,feature_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_AccountFeature,related_retail_id_adj,Y,11,,
intercall.com/Comm_AccountFeature,related_ws_id_disc,Y,11,,
intercall.com/Comm_AccountFeature,bu_curr,N,0,,
intercall.com/Comm_AccountFeature,related_retail_id_disc,Y,11,,
intercall.com/Comm_AccountFeature,feature_ws_amt,Y,7,,
intercall.com/Comm_AccountFeature,_accountpricelist,N,2,,
intercall.com/Comm_AccountFeature,gbl_curr,N,0,,
intercall.com/Comm_AccountFeature,related_ws_id_sess,Y,11,,
intercall.com/Comm_AccountFeature,_timezoneid,N,8,Global,TimeZoneID
intercall.com/Comm_AccountFeature,feature_code_str,N,0,,
intercall.com/Comm_AccountFeature,feature_rtl_amt,Y,7,,
intercall.com/Comm_AccountFeature,_accountid,Y,2,,
intercall.com/Comm_AccountFeature,feature_svc_ws_div_amt,Y,7,,
intercall.com/Comm_AccountFeature,feature_rtl_div_amt,Y,7,,
intercall.com/Comm_AccountFeature,feature_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_ws_amt,Y,7,,
intercall.com/Comm_InterCallConference,_timezoneid,N,8,Global,TimeZoneID
intercall.com/Comm_InterCallConference,portoverage_feature_code_str,N,0,,
intercall.com/Comm_InterCallConference,related_retail_id_sess,Y,11,,
intercall.com/Comm_InterCallConference,portoverage_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_ws_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_svc_ws_amt,Y,7,,
intercall.com/Comm_InterCallConference,txn_date,N,3,,
intercall.com/Comm_InterCallConference,portoverage_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,rtl_id_payee,Y,2,,
intercall.com/Comm_InterCallConference,minimum_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,_usagecycleid,N,2,,
intercall.com/Comm_InterCallConference,portoverage_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,related_ws_id_adj,Y,11,,
intercall.com/Comm_InterCallConference,minimum_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_feature_code_str,N,0,,
metratech.com/Account,u_Zip,N,0, , 
metratech.com/Account,u_ci_FirstName,N,0, , 
metratech.com/Account,u_Address1,N,0, , 
metratech.com/Account,u_Account_Name,N,0, , 
metratech.com/Account,u_Address3,N,0, , 
metratech.com/Account,u_FirstName,N,0, , 
metratech.com/Account,u_ci_LastName,N,0, , 
metratech.com/Account,u_Address2,N,0, , 
metratech.com/Account,u_MiddleInitial,N,0, , 
metratech.com/Account,u_Country,N,0, , 
metratech.com/Account,account_unicode,N,9, , 
metratech.com/Account,u_State,N,0, , 
metratech.com/Account,u_City,N,0, , 
metratech.com/Account,u_LastName,N,0, , 
metratech.com/Account,u_ci_Country,N,0, , 
metratech.com/Company,u_CompanyName,N,0, , 
metratech.com/Company,company_unicode,N,9, , 
metratech.com/Owner,u_Address2,N,0, , 
metratech.com/Owner,u_State,N,0, , 
metratech.com/Owner,u_Country,N,0, , 
metratech.com/Owner,u_PAC_Value,N,0, , 
metratech.com/Owner,u_LastName,N,0, , 
metratech.com/Owner,u_FirstName,N,0, , 
metratech.com/Owner,u_Zip,N,0, , 
metratech.com/Owner,u_Address3,N,0, , 
metratech.com/Owner,u_Address1,N,0, , 
metratech.com/Owner,u_City,N,0, , 
metratech.com/Owner,u_MiddleInitial,N,0, , 
intercall.com/Comm_InterCallConference,noshow_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,related_retail_id_disc,Y,11,,
intercall.com/Comm_InterCallConference,portoverage_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,related_retail_id_adj,Y,11,,
intercall.com/Comm_InterCallConference,noshow_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_ws_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,div_curr,N,0,,
intercall.com/Comm_InterCallConference,_accountpricelist,N,2,,
intercall.com/Comm_InterCallConference,noshow_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_feature_code_str,N,0,,
intercall.com/Comm_InterCallConference,minimum_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_svc_ws_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConference,gbl_curr,N,0,,
intercall.com/Comm_InterCallConference,minimum_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConference,bu_curr,N,0,,
intercall.com/Comm_InterCallConference,related_ws_id_sess,Y,11,,
metratech.com/ps_cc_updatepaymentmethod,cclevel,N,0, , 
intercall.com/Comm_InterCallConference,related_ws_id_disc,Y,11,,
intercall.com/Comm_InterCallConference,minimum_ws_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,_payingaccount,Y,2,,
intercall.com/Comm_InterCallConference,minimum_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConference,_accountid,Y,2,,
intercall.com/Comm_InterCallConference,portoverage_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConference,noshow_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConference,minimum_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,_usagecycleid,N,2,,
intercall.com/Comm_InterCallConnection,leg_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,related_retail_id_disc,Y,11,,
intercall.com/Comm_InterCallConnection,bridge_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_ws_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,_timezoneid,N,8,Global,TimeZoneID
intercall.com/Comm_InterCallConnection,related_retail_id_sess,Y,11,,
intercall.com/Comm_InterCallConnection,leg_ws_amt,Y,7,,
intercall.com/Comm_InterCallConnection,div_curr,N,0,,
intercall.com/Comm_InterCallConnection,rate_bill_code_str,N,0,,
intercall.com/Comm_InterCallConnection,telecom_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_code_str,N,0,,
intercall.com/Comm_InterCallConnection,telecom_svc_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_ws_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_svc_ws_amt,Y,7,,
intercall.com/Comm_InterCallConnection,gbl_curr,N,0,,
intercall.com/Comm_InterCallConnection,leg_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_ws_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,related_retail_id_adj,Y,11,,
intercall.com/Comm_InterCallConnection,telecom_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_svc_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_svc_ws_amt,Y,7,,
metratech.com/InvoiceInfo,usfexemptiontype,N,8,metratech.com/accountcreation,USFExemptionType
intercall.com/InterCallConference,web_svc_xref,N,0, , 
intercall.com/Comm_InterCallConnection,bridge_rtl_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,_accountid,Y,2,,
intercall.com/Comm_InterCallConnection,surcharge_svc_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_ws_amt,Y,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_ws_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_rtl_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,related_ws_id_disc,Y,11,,
intercall.com/Comm_InterCallConnection,surcharge_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,leg_rtl_div_amt,Y,7,,
intercall.com/Comm_InterCallConnection,_accountpricelist,N,2,,
intercall.com/Comm_InterCallConnection,bu_curr,N,0,,
intercall.com/Comm_InterCallConnection,surcharge_svc_ws_bu_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_rtl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,surcharge_ws_gbl_amt,Y,7,,
intercall.com/Comm_InterCallConnection,bridge_ws_bu_amt,Y,7,,
