NM_NAME,NM_NAME_1,B_REQUIRED,N_PROP_TYPE,NM_SPACE,NM_ENUM
intercall.com/Comm_InterCallConference,minimum_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConference,minimum_svc_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConference,minimum_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_svc_comm_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_svc_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConference,noshow_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_comm_amt,N,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConference,portoverage_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConference,div_curr,N,0,,
intercall.com/Comm_InterCallConference,bu_curr,N,0,,
intercall.com/Comm_InterCallConference,gbl_curr,N,0,,
intercall.com/Comm_InterCallConference,ViewID,Y,2,,
intercall.com/Comm_InterCallConference,SessionID,Y,2,,
intercall.com/Comm_InterCallConference,Amount,Y,7,,
intercall.com/Comm_InterCallConference,DisplayAmount,Y,7,,
intercall.com/Comm_InterCallConference,PrebillAdjustmentAmount,Y,7,,
intercall.com/Comm_InterCallConference,PostbillAdjustmentAmount,Y,7,,
intercall.com/Comm_InterCallConference,TaxAmount,Y,7,,
intercall.com/Comm_InterCallConference,FederalTaxAmount,Y,7,,
intercall.com/Comm_InterCallConference,StateTaxAmount,Y,7,,
intercall.com/Comm_InterCallConference,CountyTaxAmount,Y,7,,
intercall.com/Comm_InterCallConference,LocalTaxAmount,Y,7,,
intercall.com/Comm_InterCallConference,OtherTaxAmount,Y,7,,
intercall.com/Comm_InterCallConference,AmountWithTax,Y,7,,
intercall.com/Comm_InterCallConference,Currency,Y,0,,
intercall.com/Comm_InterCallConference,AccountID,Y,2,,
intercall.com/Comm_InterCallConference,DisplayName,Y,0,,
intercall.com/Comm_InterCallConference,Timestamp,Y,3,,
intercall.com/Comm_InterCallConference,SEDisplayName,Y,0,,
intercall.com/Comm_InterCallConnection,related_retail_id_sess,N,11,,
intercall.com/Comm_InterCallConnection,related_ws_id_sess,N,11,,
intercall.com/Comm_InterCallConnection,related_retail_id_adj,N,11,,
intercall.com/Comm_InterCallConnection,related_ws_id_adj,N,11,,
intercall.com/Comm_InterCallConnection,related_retail_id_disc,N,11,,
intercall.com/Comm_InterCallConnection,related_ws_id_disc,N,11,,
intercall.com/Comm_InterCallConnection,rate_bill_code,N,8,intercall.com/ConfCommon,BillCode
intercall.com/Comm_InterCallConnection,product,N,8,intercall.com/ConfCommon,Product
intercall.com/Comm_InterCallConnection,transport,N,8,intercall.com/ConfCommon,Transport
intercall.com/Comm_InterCallConnection,call_type,N,8,intercall.com/ConfCommon,CallType
intercall.com/Comm_InterCallConnection,surcharge_code,N,8,intercall.com/ConfCommon,SurchargeCode
intercall.com/Comm_InterCallConnection,country,N,8,intercall.com/ConfCommon,Country
intercall.com/Comm_InterCallConnection,number_type,N,8,intercall.com/ConfCommon,NumberType
intercall.com/Comm_InterCallConnection,bridge_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConnection,bridge_comm_pct,N,7,,
intercall.com/Comm_InterCallConnection,bridge_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,bridge_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,bridge_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConnection,bridge_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConnection,leg_comm_pct,N,7,,
intercall.com/Comm_InterCallConnection,leg_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConnection,surcharge_comm_pct,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,telecom_charge_code,N,8,intercall.com/ConfCommon,ChargeCode
intercall.com/Comm_InterCallConnection,telecom_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConnection,telecom_comm_pct,N,7,,
intercall.com/Comm_InterCallConnection,telecom_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,telecom_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,telecom_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConnection,telecom_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,svc_fee_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallConnection,svc_fee_comm_pct,N,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConnection,bridge_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_svc_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_svc_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConnection,leg_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_svc_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_svc_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallConnection,surcharge_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_comm_amt,N,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallConnection,telecom_svc_comm_bu_amt,N,7,,
metratech.com/LateFee,AmountWithTax,Y,7,,
metratech.com/LateFee,Currency,Y,0,,
metratech.com/LateFee,AccountID,Y,2,,
metratech.com/LateFee,DisplayName,Y,0,,
metratech.com/LateFee,Timestamp,Y,3,,
metratech.com/LateFee,SEDisplayName,Y,0,,
metratech.com/acc_usage,ID_SE,Y,0,,
metratech.com/acc_usage,ID_PI_TEMPLATE,Y,0,,
metratech.com/acc_usage,ID_PI_INSTANCE,Y,0,,
metratech.com/acc_usage,TAX_OTHER,Y,0,,
metratech.com/acc_usage,TAX_LOCAL,Y,0,,
metratech.com/acc_usage,TAX_COUNTY,Y,0,,
metratech.com/acc_usage,TAX_STATE,Y,0,,
metratech.com/acc_usage,TAX_FEDERAL,Y,0,,
metratech.com/acc_usage,TX_BATCH,Y,0,,
metratech.com/acc_usage,DT_CRT,Y,0,,
metratech.com/acc_usage,AM_CURRENCY,Y,0,,
metratech.com/acc_usage,AMOUNT,Y,0,,
metratech.com/acc_usage,DT_SESSION,Y,0,,
metratech.com/acc_usage,ID_SVC,Y,0,,
metratech.com/acc_usage,ID_PROD,Y,0,,
metratech.com/acc_usage,ID_PARENT_SESS,Y,0,,
metratech.com/acc_usage,ID_USAGE_INTERVAL,Y,0,,
metratech.com/acc_usage,ID_VIEW,Y,0,,
metratech.com/acc_usage,ID_PAYEE,Y,0,,
metratech.com/acc_usage,ID_ACC,Y,0,,
metratech.com/acc_usage,TX_UID,Y,0,,
metratech.com/acc_usage,ID_SESS,Y,0,,
intercall.com/Comm_InterCallConnection,telecom_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallConnection,div_curr,N,0,,
intercall.com/Comm_InterCallConnection,bu_curr,N,0,,
intercall.com/Comm_InterCallConnection,gbl_curr,N,0,,
intercall.com/Comm_InterCallConnection,ViewID,Y,2,,
intercall.com/Comm_InterCallConnection,SessionID,Y,2,,
intercall.com/Comm_InterCallConnection,Amount,Y,7,,
intercall.com/Comm_InterCallConnection,DisplayAmount,Y,7,,
intercall.com/Comm_InterCallConnection,PrebillAdjustmentAmount,Y,7,,
intercall.com/Comm_InterCallConnection,PostbillAdjustmentAmount,Y,7,,
intercall.com/Comm_InterCallConnection,TaxAmount,Y,7,,
intercall.com/Comm_InterCallConnection,FederalTaxAmount,Y,7,,
intercall.com/Comm_InterCallConnection,StateTaxAmount,Y,7,,
intercall.com/Comm_InterCallConnection,CountyTaxAmount,Y,7,,
intercall.com/Comm_InterCallConnection,LocalTaxAmount,Y,7,,
intercall.com/Comm_InterCallConnection,OtherTaxAmount,Y,7,,
intercall.com/Comm_InterCallConnection,AmountWithTax,Y,7,,
intercall.com/Comm_InterCallConnection,Currency,Y,0,,
intercall.com/Comm_InterCallConnection,AccountID,Y,2,,
intercall.com/Comm_InterCallConnection,DisplayName,Y,0,,
intercall.com/Comm_InterCallConnection,Timestamp,Y,3,,
intercall.com/Comm_InterCallConnection,SEDisplayName,Y,0,,
intercall.com/Comm_InterCallFeature,related_retail_id_sess,N,11,,
intercall.com/Comm_InterCallFeature,related_ws_id_sess,N,11,,
intercall.com/Comm_InterCallFeature,related_retail_id_adj,N,11,,
intercall.com/Comm_InterCallFeature,related_ws_id_adj,N,11,,
intercall.com/Comm_InterCallFeature,related_retail_id_disc,N,11,,
intercall.com/Comm_InterCallFeature,related_ws_id_disc,N,11,,
intercall.com/Comm_InterCallFeature,feature_code,N,8,intercall.com/ConfCommon,FeatureCode
intercall.com/Comm_InterCallFeature,feature_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallFeature,feature_comm_pct,N,7,,
intercall.com/Comm_InterCallFeature,feature_comm_amt,N,7,,
intercall.com/Comm_InterCallFeature,feature_comm_div_amt,N,7,,
intercall.com/Comm_InterCallFeature,feature_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallFeature,feature_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallFeature,svc_fee_comm_type,N,8,intercall.com,CommissionType
intercall.com/Comm_InterCallFeature,svc_fee_comm_pct,N,7,,
intercall.com/Comm_InterCallFeature,feature_svc_comm_amt,N,7,,
intercall.com/Comm_InterCallFeature,feature_svc_comm_div_amt,N,7,,
intercall.com/Comm_InterCallFeature,feature_svc_comm_bu_amt,N,7,,
intercall.com/Comm_InterCallFeature,feature_svc_comm_gbl_amt,N,7,,
intercall.com/Comm_InterCallFeature,div_curr,N,0,,
intercall.com/Comm_InterCallFeature,bu_curr,N,0,,
intercall.com/Comm_InterCallFeature,gbl_curr,N,0,,
intercall.com/Comm_InterCallFeature,ViewID,Y,2,,
intercall.com/Comm_InterCallFeature,SessionID,Y,2,,
intercall.com/dummyaggregate,dummy,N,0,,
intercall.com/dummyaggregate,ViewID,Y,2,,
intercall.com/dummyaggregate,SessionID,Y,2,,
intercall.com/dummyaggregate,Amount,Y,7,,
intercall.com/dummyaggregate,DisplayAmount,Y,7,,
intercall.com/dummyaggregate,PrebillAdjustmentAmount,Y,7,,
intercall.com/dummyaggregate,PostbillAdjustmentAmount,Y,7,,
intercall.com/dummyaggregate,TaxAmount,Y,7,,
intercall.com/dummyaggregate,FederalTaxAmount,Y,7,,
intercall.com/dummyaggregate,StateTaxAmount,Y,7,,
intercall.com/dummyaggregate,CountyTaxAmount,Y,7,,
intercall.com/dummyaggregate,LocalTaxAmount,Y,7,,
intercall.com/dummyaggregate,OtherTaxAmount,Y,7,,
intercall.com/dummyaggregate,AmountWithTax,Y,7,,
intercall.com/dummyaggregate,Currency,Y,0,,
intercall.com/dummyaggregate,AccountID,Y,2,,
intercall.com/dummyaggregate,DisplayName,Y,0,,
intercall.com/dummyaggregate,Timestamp,Y,3,,
intercall.com/dummyaggregate,SEDisplayName,Y,0,,
intercall.com/Comm_InterCallFeature,Amount,Y,7,,
intercall.com/Comm_InterCallFeature,DisplayAmount,Y,7,,
intercall.com/Comm_InterCallFeature,PrebillAdjustmentAmount,Y,7,,
intercall.com/Comm_InterCallFeature,PostbillAdjustmentAmount,Y,7,,
intercall.com/Comm_InterCallFeature,TaxAmount,Y,7,,
intercall.com/Comm_InterCallFeature,FederalTaxAmount,Y,7,,
intercall.com/Comm_InterCallFeature,StateTaxAmount,Y,7,,
intercall.com/Comm_InterCallFeature,CountyTaxAmount,Y,7,,
intercall.com/Comm_InterCallFeature,LocalTaxAmount,Y,7,,
intercall.com/Comm_InterCallFeature,OtherTaxAmount,Y,7,,
intercall.com/Comm_InterCallFeature,AmountWithTax,Y,7,,
intercall.com/Comm_InterCallFeature,Currency,Y,0,,
intercall.com/Comm_InterCallFeature,AccountID,Y,2,,
intercall.com/Comm_InterCallFeature,DisplayName,Y,0,,
intercall.com/Comm_InterCallFeature,Timestamp,Y,3,,
intercall.com/Comm_InterCallFeature,SEDisplayName,Y,0,,
metratech.com/Comm_FlatRecurringCharge,related_retail_id_sess,N,11,,
metratech.com/Comm_FlatRecurringCharge,related_ws_id_sess,N,11,,
metratech.com/Comm_FlatRecurringCharge,related_retail_id_adj,N,11,,
metratech.com/Comm_FlatRecurringCharge,related_ws_id_adj,N,11,,
metratech.com/Comm_FlatRecurringCharge,related_retail_id_disc,N,11,,
metratech.com/Comm_FlatRecurringCharge,related_ws_id_disc,N,11,,
metratech.com/Comm_FlatRecurringCharge,feature_code,N,8,intercall.com/ConfCommon,FeatureCode
metratech.com/Comm_FlatRecurringCharge,rc_comm_type,N,8,intercall.com,CommissionType
metratech.com/Comm_FlatRecurringCharge,rc_comm_pct,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_comm_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_comm_div_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_comm_bu_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_comm_gbl_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,svc_fee_comm_type,N,8,intercall.com,CommissionType
metratech.com/Comm_FlatRecurringCharge,svc_fee_comm_pct,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_comm_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_comm_div_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_comm_bu_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,rc_svc_comm_gbl_amt,N,7,,
metratech.com/Comm_FlatRecurringCharge,div_curr,N,0,,
metratech.com/Comm_FlatRecurringCharge,bu_curr,N,0,,
metratech.com/Comm_FlatRecurringCharge,gbl_curr,N,0,,
metratech.com/Comm_FlatRecurringCharge,ViewID,Y,2,,
metratech.com/Comm_FlatRecurringCharge,SessionID,Y,2,,
metratech.com/Comm_FlatRecurringCharge,Amount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,DisplayAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,PrebillAdjustmentAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,PostbillAdjustmentAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,TaxAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,FederalTaxAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,StateTaxAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,CountyTaxAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,LocalTaxAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,OtherTaxAmount,Y,7,,
metratech.com/Comm_FlatRecurringCharge,AmountWithTax,Y,7,,
metratech.com/Comm_FlatRecurringCharge,Currency,Y,0,,
metratech.com/FlatRecurringCharge,wholesaler_flag,N,9, , 
metratech.com/FlatRecurringCharge,ws_owner_number,N,0, , 
metratech.com/FlatRecurringCharge,owner_number,N,0, , 
metratech.com/FlatRecurringCharge,orig_id_sess,N,11, , 
intercall.com/InterCallConference,web_svc_xref,N,0, , 
metratech.com/Comm_FlatRecurringCharge,AccountID,Y,2,,
metratech.com/Comm_FlatRecurringCharge,DisplayName,Y,0,,
metratech.com/Comm_FlatRecurringCharge,Timestamp,Y,3,,
metratech.com/Comm_FlatRecurringCharge,SEDisplayName,Y,0,,
metratech.com/Comm_UDRecurringCharge,related_retail_id_sess,N,11,,
metratech.com/Comm_UDRecurringCharge,related_ws_id_sess,N,11,,
metratech.com/Comm_UDRecurringCharge,related_retail_id_adj,N,11,,
metratech.com/Comm_UDRecurringCharge,related_ws_id_adj,N,11,,
metratech.com/Comm_UDRecurringCharge,related_retail_id_disc,N,11,,
metratech.com/Comm_UDRecurringCharge,related_ws_id_disc,N,11,,
metratech.com/Comm_UDRecurringCharge,feature_code,N,8,intercall.com/ConfCommon,FeatureCode
metratech.com/Comm_UDRecurringCharge,udrc_comm_type,N,8,intercall.com,CommissionType
metratech.com/Comm_UDRecurringCharge,udrc_comm_pct,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_comm_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_comm_div_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_comm_bu_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_comm_gbl_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,svc_fee_comm_type,N,8,intercall.com,CommissionType
metratech.com/Comm_UDRecurringCharge,svc_fee_comm_pct,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_comm_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_comm_div_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_comm_bu_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,udrc_svc_comm_gbl_amt,N,7,,
metratech.com/Comm_UDRecurringCharge,div_curr,N,0,,
metratech.com/Comm_UDRecurringCharge,bu_curr,N,0,,
metratech.com/Comm_UDRecurringCharge,gbl_curr,N,0,,
metratech.com/Comm_UDRecurringCharge,ViewID,Y,2,,
metratech.com/Comm_UDRecurringCharge,SessionID,Y,2,,
metratech.com/Comm_UDRecurringCharge,Amount,Y,7,,
metratech.com/Comm_UDRecurringCharge,DisplayAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,PrebillAdjustmentAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,PostbillAdjustmentAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,TaxAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,FederalTaxAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,StateTaxAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,CountyTaxAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,LocalTaxAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,OtherTaxAmount,Y,7,,
metratech.com/Comm_UDRecurringCharge,AmountWithTax,Y,7,,
metratech.com/Comm_UDRecurringCharge,Currency,Y,0,,
metratech.com/Comm_UDRecurringCharge,AccountID,Y,2,,
metratech.com/Comm_UDRecurringCharge,DisplayName,Y,0,,
metratech.com/Comm_UDRecurringCharge,Timestamp,Y,3,,
metratech.com/Comm_UDRecurringCharge,SEDisplayName,Y,0,,
intercall.com/AccountFeature,u_companyname,N,0, , 
intercall.com/AccountFeature,u_paccode,N,0, , 
intercall.com/InterCallConference,u_company_name,N,0, , 
intercall.com/InterCallConference,u_conf_name,N,0, , 
intercall.com/InterCallConference,u_pac_code,N,0, , 
intercall.com/InterCallConference,u_ldr_name,N,0, , 
intercall.com/InterCallConference,u_res_name,N,0, , 
intercall.com/InterCallConference,u_web_svc_xref,N,0, , 
intercall.com/InterCallConnection,u_line_name,N,0, , 
intercall.com/InterCallFeature,u_companyname,N,0, , 
intercall.com/InterCallFeature,u_paccode,N,0, , 
metratech.com/REG_USAGE_PARENT_TAX,QST_TAX_BU,N,7, , 
metratech.com/REG_USAGE_PARENT_TAX,QST_TAX_DIV,N,7, , 
metratech.com/REG_USAGE_PARENT_TAX,QST_TAX,N,7, , 
metratech.com/REG_USAGE_PARENT_TAX,QST_TAX_GBL,N,7, , 
metratech.com/REG_USAGE_TAX,QST_TAX_BU,N,7, , 
metratech.com/REG_USAGE_TAX,QST_TAX_DIV,N,7, , 
metratech.com/REG_USAGE_TAX,QST_TAX,N,7, , 
metratech.com/REG_USAGE_TAX,QST_TAX_GBL,N,7, , 
